id,source,img_path,0,1,2,3,4,5
2471,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002372.png, Yes , No , No , No , No , No 
2472,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002373.png, Yes , No , No , No , No , No 
2473,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002374.png, Yes , No , No , No , No , No 
2474,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002375.png, Yes , No , No , No , No , No 
2475,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002376.png, Yes , No , No , Yes , No , No 
2476,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002377.png, Yes , No , No , No , No , No 
2477,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002378.png, Yes , No , No , No , No , No 
2478,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002379.png, Yes , No , No , No , No , No 
2479,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002380.png, Yes , No , No , No , No , No 
2480,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002381.png, Yes , No , No , Yes , No , No 
2481,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002382.png, Yes , No , No , No , No , No 
2482,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002383.png, Yes , No , No , No , No , No 
2483,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002384.png, Yes , No , No , No , No , No 
2484,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002385.png, Yes , No , No , No , No , No 
2485,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002386.png, Yes , No , No , Yes , Yes , No 
2486,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002387.png, Yes , No , No , Yes , No , No 
2487,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002388.png, Yes , No , No , Yes , No , No 
2488,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002389.png, Yes , No , No , No , No , No 
2489,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002390.png, Yes , No , No , Yes , No , No 
2490,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002391.png, Yes , No , No , No , No , No 
2491,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002392.png, Yes , No , No , No , No , No 
2492,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002393.png, Yes , No , No , Yes , No , No 
2493,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002394.png, Yes , No , No , Yes , Yes , No 
2494,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002395.png, Yes , No , No , No , No , No 
2495,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002396.png, Yes , No , No , No , No , No 
2496,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002397.png, Yes , No , No , No , No , No 
2497,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002398.png, Yes , No , No , No , No , No 
2498,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002399.png, Yes , No , No , Yes , Yes , No 
2499,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002400.png, Yes , No , No , No , No , No 
2500,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002401.png, Yes , No , No , Yes , No , No 
2501,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002402.png, Yes , No , No , No , No , No 
2502,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002403.png, Yes , No , No , No , No , No 
2503,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002404.png, Yes , No , No , Yes , No , No 
2504,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002405.png, Yes , No , No , No , No , No 
2505,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002406.png, Yes , No , No , No , No , No 
2506,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002407.png, Yes , No , Yes , No , No , No 
2507,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002408.png, Yes , No , No , No , No , No 
2508,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002409.png, Yes , No , No , No , No , No 
2509,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002410.png, Yes , No , No , No , No , No 
2510,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002411.png, Yes , No , No , No , No , No 
2511,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002412.png, Yes , No , No , No , No , No 
2512,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002413.png, Yes , No , No , No , No , No 
2513,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002414.png, Yes , No , No , No , No , No 
2514,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002415.png, Yes , No , No , Yes , No , No 
2515,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002416.png, Yes , No , No , No , No , No 
2516,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002417.png, Yes , No , No , No , No , No 
2517,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002418.png, Yes , No , No , No , No , No 
2518,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002419.png, Yes , No , Yes , No , No , No 
2519,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002420.png, Yes , No , No , No , No , No 
2520,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002421.png, Yes , No , No , No , No , No 
2521,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002422.png, Yes , No , No , No , No , No 
2522,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002423.png, Yes , No , No , No , No , No 
2523,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002424.png, Yes , No , No , No , No , No 
2524,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002425.png, Yes , No , No , Yes , No , No 
2525,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002426.png, Yes , No , No , Yes , No , No 
2526,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002427.png, Yes , No , No , No , No , No 
2527,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002428.png, Yes , No , No , No , No , No 
2528,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002429.png, Yes , No , No , No , No , No 
2529,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002430.png, Yes , No , No , Yes , No , No 
2530,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002431.png, Yes , No , No , No , No , No 
2531,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002432.png, Yes , No , No , No , No , No 
2532,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002433.png, Yes , No , No , No , No , No 
2533,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002434.png, Yes , No , No , No , No , No 
2534,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002435.png, Yes , No , No , No , No , No 
2535,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002436.png, Yes , No , No , No , No , No 
2536,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002437.png, Yes , No , No , No , No , No 
2537,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002438.png, Yes , No , No , No , No , No 
2538,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002439.png, Yes , No , No , No , No , No 
2539,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002440.png, Yes , No , No , Yes , Yes , No 
2540,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002441.png, Yes , No , No , Yes , No , No 
2541,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002442.png, Yes , No , No , No , No , No 
2542,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002443.png, Yes , No , No , Yes , Yes , No 
2543,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002444.png, Yes , No , Yes , Yes , Yes , No 
2544,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002445.png, Yes , No , No , No , No , No 
2545,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002446.png, Yes , No , No , Yes , Yes , No 
2546,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002447.png, Yes , No , No , No , No , No 
2547,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002448.png, Yes , No , No , No , No , No 
2548,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002449.png, Yes , No , No , No , No , No 
2549,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002450.png, Yes , No , No , No , No , No 
2550,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002451.png, Yes , No , No , Yes , No , No 
2551,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002452.png, Yes , No , No , No , No , No 
2552,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002453.png, Yes , No , No , No , No , No 
2553,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002454.png, Yes , No , No , No , No , No 
2554,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002455.png, Yes , No , No , Yes , No , No 
2555,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002456.png, Yes , No , No , No , No , No 
2556,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002457.png, Yes , No , No , No , No , No 
2557,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002458.png, Yes , No , No , Yes , Yes , No 
2558,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002459.png, Yes , No , No , Yes , No , No 
2559,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002460.png, Yes , No , No , No , No , No 
2560,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002461.png, Yes , No , No , No , No , No 
2561,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002462.png, Yes , No , No , No , No , No 
2562,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002463.png, Yes , No , No , No , No , No 
2563,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002464.png, Yes , No , No , Yes , No , No 
2564,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002465.png, Yes , No , No , Yes , No , No 
2565,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002466.png, Yes , No , No , No , No , No 
2566,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002467.png, Yes , No , No , Yes , Yes , No 
2567,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002468.png, Yes , No , No , No , No , No 
2568,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002469.png, Yes , No , No , No , No , No 
2569,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002470.png, Yes , No , No , No , No , No 
2570,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002471.png, Yes , No , No , No , No , No 
2571,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002472.png, Yes , No , No , No , No , No 
2572,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002473.png, Yes , No , No , No , No , No 
2573,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002474.png, Yes , No , No , Yes , No , No 
2574,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002475.png, Yes , No , No , Yes , Yes , No 
2575,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002476.png, Yes , No , No , No , No , No 
2576,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002477.png, Yes , No , No , No , No , No 
2577,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002478.png, Yes , No , No , No , No , No 
2578,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002479.png, Yes , No , No , No , No , No 
2579,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002480.png, Yes , No , No , No , No , No 
2580,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002481.png, Yes , No , Yes , No , No , No 
2581,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002482.png, Yes , No , No , No , No , No 
2582,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002483.png, Yes , No , No , Yes , Yes , No 
2583,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002484.png, Yes , No , No , No , No , No 
2584,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002485.png, Yes , No , No , No , No , No 
2585,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002486.png, Yes , No , No , No , No , No 
2586,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002487.png, Yes , No , No , No , No , No 
2587,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002488.png, Yes , No , Yes , No , No , No 
2588,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002489.png, Yes , No , No , No , No , No 
2589,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002490.png, Yes , No , No , No , No , No 
2590,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002491.png, Yes , No , No , No , No , No 
2591,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002492.png, Yes , No , No , No , No , No 
2592,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002493.png, Yes , No , No , Yes , No , No 
2593,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002494.png, Yes , No , No , No , No , No 
2594,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002495.png, Yes , No , No , Yes , Yes , No 
2595,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002496.png, Yes , No , No , No , No , No 
2596,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002497.png, Yes , No , No , No , No , No 
2597,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002498.png, Yes , No , No , No , No , No 
2598,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002499.png, Yes , No , No , Yes , No , No 
2599,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002500.png, Yes , No , No , Yes , No , No 
2600,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002501.png, Yes , No , No , No , No , No 
2601,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002502.png, Yes , No , No , No , No , No 
2602,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002503.png, Yes , No , No , No , No , No 
2603,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002504.png, Yes , No , No , No , No , No 
2604,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002505.png, Yes , No , No , No , No , No 
2605,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002506.png, Yes , No , No , No , No , No 
2606,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002507.png, Yes , No , No , Yes , No , No 
2607,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002508.png, Yes , No , No , Yes , No , No 
2608,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002509.png, Yes , No , No , Yes , No , No 
2609,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002510.png, Yes , No , No , Yes , No , No 
2610,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002511.png, Yes , No , Yes , No , No , No 
2611,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002512.png, Yes , No , No , No , No , No 
2612,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002513.png, Yes , No , No , No , No , No 
2613,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002514.png, Yes , No , No , No , No , No 
2614,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002515.png, Yes , No , No , No , No , No 
2615,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002516.png, Yes , No , No , No , No , No 
2616,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002517.png, Yes , No , No , No , No , No 
2617,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002518.png, Yes , No , No , No , No , No 
2618,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002519.png, Yes , No , No , No , No , No 
2619,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002520.png, Yes , No , No , No , No , No 
2620,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002521.png, Yes , No , Yes , No , No , No 
2621,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002522.png, Yes , No , No , No , No , No 
2622,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002523.png, Yes , No , No , Yes , Yes , No 
2623,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002524.png, Yes , No , No , No , No , No 
2624,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002525.png, Yes , No , No , Yes , No , No 
2625,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002526.png, Yes , No , No , Yes , No , No 
2626,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002527.png, Yes , No , No , No , No , No 
2627,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002528.png, Yes , No , No , No , No , No 
2628,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002529.png, Yes , No , No , No , No , No 
2629,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002530.png, Yes , No , No , Yes , No , No 
2630,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002531.png, Yes , No , No , Yes , No , No 
2631,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002532.png, Yes , No , No , No , No , No 
2632,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002533.png, Yes , No , No , No , No , No 
2633,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002534.png, Yes , No , No , Yes , No , No 
2634,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002535.png, Yes , No , No , No , No , No 
2635,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002536.png, Yes , No , No , No , No , No 
2636,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002537.png, Yes , No , No , Yes , No , No 
2637,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002538.png, Yes , No , No , Yes , Yes , No 
2638,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002539.png, Yes , No , No , No , No , No 
2639,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002540.png, Yes , No , No , No , No , No 
2640,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002541.png, Yes , Yes , No , No , No , No 
2641,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002542.png, Yes , No , No , Yes , No , No 
2642,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002543.png, Yes , No , No , No , No , No 
2643,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002544.png, Yes , No , No , No , No , No 
2644,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002545.png, Yes , No , No , No , No , No 
2645,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002546.png, Yes , No , No , No , No , No 
2646,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002547.png, Yes , No , No , No , No , No 
2647,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002548.png, Yes , No , No , No , No , No 
2648,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002549.png, Yes , No , No , No , No , No 
2649,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002550.png, Yes , No , No , No , No , No 
2650,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002551.png, Yes , No , No , No , No , No 
2651,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002552.png, Yes , No , No , Yes , Yes , No 
2652,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002553.png, Yes , No , No , Yes , No , No 
2653,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002554.png, Yes , No , No , No , No , No 
2654,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002555.png, Yes , No , No , No , No , No 
2655,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002556.png, Yes , No , No , No , No , No 
2656,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002557.png, Yes , No , No , No , No , No 
2657,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002558.png, Yes , No , No , No , No , No 
2658,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002559.png, Yes , No , No , Yes , Yes , No 
2659,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002560.png, Yes , No , No , Yes , No , No 
2660,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002561.png, Yes , No , No , No , No , No 
2661,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002562.png, Yes , No , No , No , No , No 
2662,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002563.png, Yes , No , No , No , No , No 
2663,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002564.png, Yes , No , No , No , No , No 
2664,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002565.png, Yes , No , No , No , No , No 
2665,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002566.png, Yes , No , No , Yes , No , No 
2666,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002567.png, Yes , No , No , No , No , No 
2667,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002568.png, Yes , No , No , No , No , No 
2668,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002569.png, Yes , No , No , No , No , No 
2669,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002570.png, Yes , No , No , No , No , No 
2670,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002571.png, Yes , No , No , No , No , No 
2671,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002572.png, Yes , No , No , No , No , No 
2672,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002573.png, Yes , No , No , No , No , No 
2673,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002574.png, Yes , No , No , No , No , No 
2674,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002575.png, Yes , No , No , No , No , No 
2675,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002576.png, Yes , No , No , No , No , No 
2676,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002577.png, Yes , No , No , No , No , No 
2677,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002578.png, Yes , No , No , No , No , No 
2678,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002579.png, Yes , No , No , No , No , No 
2679,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002580.png, Yes , No , No , No , No , No 
2680,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002581.png, Yes , No , No , No , No , No 
2681,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002582.png, Yes , No , No , Yes , No , No 
2682,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002583.png, Yes , No , No , Yes , No , No 
2683,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002584.png, Yes , No , No , No , No , No 
2684,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002585.png, Yes , No , No , No , No , No 
2685,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002586.png, Yes , No , No , Yes , Yes , No 
2686,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002587.png, Yes , No , No , No , No , No 
2687,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002588.png, Yes , No , No , No , No , No 
2688,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002589.png, Yes , No , No , No , No , No 
2689,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002590.png, Yes , No , No , Yes , Yes , No 
2690,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002591.png, Yes , No , No , No , No , No 
2691,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002592.png, Yes , No , No , No , No , No 
2692,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002593.png, Yes , No , No , Yes , Yes , No 
2693,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002594.png, Yes , No , No , No , No , No 
2694,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002595.png, Yes , No , No , No , No , No 
2695,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002596.png, Yes , No , No , No , No , No 
2696,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002597.png, Yes , No , No , No , No , No 
2697,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002598.png, Yes , No , No , No , No , No 
2698,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002599.png, Yes , No , No , No , No , No 
2699,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002600.png, Yes , No , No , Yes , No , No 
2700,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002601.png, Yes , No , No , No , No , No 
2701,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002602.png, Yes , No , No , Yes , No , No 
2702,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002603.png, Yes , No , No , No , No , No 
2703,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002604.png, Yes , No , No , No , No , No 
2704,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002605.png, Yes , No , No , Yes , No , No 
2705,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002606.png, Yes , No , No , Yes , No , No 
2706,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002607.png, Yes , No , No , No , No , No 
2707,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002608.png, Yes , No , No , No , No , No 
2708,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002609.png, Yes , No , No , No , No , No 
2709,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002610.png, Yes , No , No , No , No , No 
2710,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002611.png, Yes , No , Yes , Yes , No , No 
2711,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002612.png, Yes , No , No , No , No , No 
2712,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002613.png, Yes , Yes , No , Yes , No , No 
2713,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002614.png, Yes , No , No , No , No , No 
2714,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002615.png, Yes , No , No , No , No , No 
2715,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002616.png, Yes , Yes , No , No , No , No 
2716,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002617.png, Yes , No , No , No , No , No 
2717,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002618.png, Yes , No , No , Yes , Yes , No 
2718,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002619.png, Yes , No , No , No , No , No 
2719,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002620.png, Yes , No , No , No , No , No 
2720,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002621.png, Yes , No , No , No , No , No 
2721,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002622.png, Yes , No , No , No , No , No 
2722,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002623.png, Yes , No , No , No , No , No 
2723,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002624.png, Yes , No , No , Yes , No , No 
2724,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002625.png, Yes , No , No , Yes , No , No 
2725,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002626.png, Yes , No , No , Yes , Yes , No 
2726,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002627.png, Yes , No , No , No , No , No 
2727,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002628.png, Yes , No , No , No , No , No 
2728,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002629.png, Yes , No , No , No , No , No 
2729,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002630.png, Yes , No , No , Yes , Yes , No 
